2018-06-16 07:47:04 : INFO _internal.py =>  * Restarting with stat
2018-06-16 07:47:05 : WARNING _internal.py =>  * Debugger is active!
2018-06-16 07:47:05 : INFO _internal.py =>  * Debugger PIN: 475-809-491
2018-06-16 07:47:06 : INFO _internal.py =>  * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
2018-06-17 10:43:38 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5cbc870>
2018-06-17 10:43:38 : INFO db_util.py => Connection Established
2018-06-17 10:43:38 : DEBUG db_access.py => Query to check if user exists:->select * from users where username='ankur'
2018-06-17 10:43:38 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:38] "GET /is_user_registered?username=ankur HTTP/1.1" 200 -
2018-06-17 10:43:55 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:55] "GET /password.reset HTTP/1.1" 200 -
2018-06-17 10:43:55 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:55] "GET /header HTTP/1.1" 200 -
2018-06-17 10:43:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:57] "GET /password.reset HTTP/1.1" 200 -
2018-06-17 10:43:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:57] "GET /static/css/passwordreset.css HTTP/1.1" 200 -
2018-06-17 10:43:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:57] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:43:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:57] "GET /static/js/lib/bootstrap.min.js HTTP/1.1" 200 -
2018-06-17 10:43:58 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:58] "GET /static/js/resetpassword.js HTTP/1.1" 200 -
2018-06-17 10:43:58 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:58] "GET /header HTTP/1.1" 200 -
2018-06-17 10:43:58 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:58] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:43:58 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:58] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:43:58 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:43:58] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-17 10:44:01 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:01] "GET /password.reset HTTP/1.1" 200 -
2018-06-17 10:44:01 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:01] "GET /static/css/passwordreset.css HTTP/1.1" 200 -
2018-06-17 10:44:01 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:01] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:44:01 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:01] "GET /static/js/lib/bootstrap.min.js HTTP/1.1" 200 -
2018-06-17 10:44:01 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:01] "GET /static/js/resetpassword.js HTTP/1.1" 200 -
2018-06-17 10:44:01 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:01] "GET /header HTTP/1.1" 200 -
2018-06-17 10:44:01 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:01] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:44:01 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:01] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:44:02 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:02] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-17 10:44:02 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:02] "GET /password.reset HTTP/1.1" 200 -
2018-06-17 10:44:02 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:02] "GET /static/css/passwordreset.css HTTP/1.1" 200 -
2018-06-17 10:44:02 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:02] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:44:02 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:02] "GET /static/js/lib/bootstrap.min.js HTTP/1.1" 200 -
2018-06-17 10:44:02 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:02] "GET /static/js/resetpassword.js HTTP/1.1" 200 -
2018-06-17 10:44:02 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:02] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:44:02 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:02] "GET /header HTTP/1.1" 200 -
2018-06-17 10:44:03 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:03] "GET /password.reset HTTP/1.1" 200 -
2018-06-17 10:44:03 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:03] "GET /static/css/passwordreset.css HTTP/1.1" 200 -
2018-06-17 10:44:03 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:03] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:44:03 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:03] "GET /static/js/lib/bootstrap.min.js HTTP/1.1" 200 -
2018-06-17 10:44:03 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:03] "GET /static/js/resetpassword.js HTTP/1.1" 200 -
2018-06-17 10:44:03 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:03] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:44:03 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:03] "GET /header HTTP/1.1" 200 -
2018-06-17 10:44:03 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:03] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:44:03 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:03] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-17 10:44:04 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:04] "GET /password.reset HTTP/1.1" 200 -
2018-06-17 10:44:04 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:04] "GET /static/css/passwordreset.css HTTP/1.1" 200 -
2018-06-17 10:44:04 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:04] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:44:04 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:04] "GET /static/js/lib/bootstrap.min.js HTTP/1.1" 200 -
2018-06-17 10:44:04 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:04] "GET /static/js/resetpassword.js HTTP/1.1" 200 -
2018-06-17 10:44:04 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:04] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:44:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:05] "GET /password.reset HTTP/1.1" 200 -
2018-06-17 10:44:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:05] "GET /static/css/passwordreset.css HTTP/1.1" 200 -
2018-06-17 10:44:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:05] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:44:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:05] "GET /static/js/lib/bootstrap.min.js HTTP/1.1" 200 -
2018-06-17 10:44:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:05] "GET /static/js/resetpassword.js HTTP/1.1" 200 -
2018-06-17 10:44:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:05] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:44:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:05] "GET /header HTTP/1.1" 200 -
2018-06-17 10:44:06 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:06] "GET /password.reset HTTP/1.1" 200 -
2018-06-17 10:44:06 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:06] "GET /static/css/passwordreset.css HTTP/1.1" 200 -
2018-06-17 10:44:06 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:06] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:44:06 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:06] "GET /static/js/lib/bootstrap.min.js HTTP/1.1" 200 -
2018-06-17 10:44:06 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:06] "GET /static/js/resetpassword.js HTTP/1.1" 200 -
2018-06-17 10:44:06 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:06] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:44:06 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:06] "GET /password.reset HTTP/1.1" 200 -
2018-06-17 10:44:07 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:07] "GET /static/css/passwordreset.css HTTP/1.1" 200 -
2018-06-17 10:44:07 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:07] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:44:07 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:07] "GET /static/js/lib/bootstrap.min.js HTTP/1.1" 200 -
2018-06-17 10:44:07 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:07] "GET /static/js/resetpassword.js HTTP/1.1" 200 -
2018-06-17 10:44:07 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:07] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:44:08 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:08] "GET /header HTTP/1.1" 200 -
2018-06-17 10:44:08 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:08] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-17 10:44:08 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:08] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:44:15 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5cbc870>
2018-06-17 10:44:15 : INFO db_util.py => Connection Established
2018-06-17 10:44:15 : DEBUG db_access.py => Query to check if user exists:->select * from users where username='ankur'
2018-06-17 10:44:15 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:44:15] "GET /is_user_registered?username=ankur HTTP/1.1" 200 -
2018-06-17 10:47:41 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:41] "GET /login HTTP/1.1" 200 -
2018-06-17 10:47:43 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:43] "GET /header HTTP/1.1" 200 -
2018-06-17 10:47:45 : INFO app.py => login credentials: ankur password
2018-06-17 10:47:45 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5cbc870>
2018-06-17 10:47:45 : INFO db_util.py => Connection Established
2018-06-17 10:47:45 : DEBUG db_access.py => SQL query to login ->select username,password from users where username='ankur' and password ='password'
2018-06-17 10:47:45 : INFO db_access.py => No of records fetched: 1
2018-06-17 10:47:45 : DEBUG db_access.py => SQL query to fetch account detail is ->select firstname,lastname,account_number,account_balance,bank_name from users,accounts where users.user_id = accounts.user_id and users.username='ankur'
2018-06-17 10:47:45 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5cbc870>
2018-06-17 10:47:45 : INFO db_util.py => Connection Established
2018-06-17 10:47:45 : INFO db_access.py => Account detail fetched is:('Ankur', 'Pushp', '9800150001', '402000', b'State Bank Of India')
2018-06-17 10:47:45 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:45] "POST /login HTTP/1.1" 200 -
2018-06-17 10:47:49 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:49] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:47:51 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5cbc870>
2018-06-17 10:47:51 : INFO db_util.py => Connection Established
2018-06-17 10:47:51 : INFO db_access.py => Account detail fetched is:('9800150001', '402000')
2018-06-17 10:47:51 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:51] "GET /accountdetail HTTP/1.1" 200 -
2018-06-17 10:47:51 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5cbc870>
2018-06-17 10:47:51 : INFO db_util.py => Connection Established
2018-06-17 10:47:51 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-17 10:47:51 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:51] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-17 10:47:53 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:53] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:47:54 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:54] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-17 10:47:54 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:54] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:47:54 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:54] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-17 10:47:54 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:54] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:47:54 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:54] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:47:54 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c83a70>
2018-06-17 10:47:54 : INFO db_util.py => Connection Established
2018-06-17 10:47:54 : INFO db_access.py => Account detail fetched is:('9800150001', '402000')
2018-06-17 10:47:54 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:54] "GET /accountdetail HTTP/1.1" 200 -
2018-06-17 10:47:55 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c872e0>
2018-06-17 10:47:55 : INFO db_util.py => Connection Established
2018-06-17 10:47:55 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-17 10:47:55 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:55] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-17 10:47:55 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:55] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-17 10:47:55 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:55] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-17 10:47:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:57] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:47:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:57] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-17 10:47:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:57] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:47:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:57] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-17 10:47:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:57] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:47:57 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:57] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:47:58 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c87af0>
2018-06-17 10:47:58 : INFO db_util.py => Connection Established
2018-06-17 10:47:58 : INFO db_access.py => Account detail fetched is:('9800150001', '402000')
2018-06-17 10:47:58 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:58] "GET /accountdetail HTTP/1.1" 200 -
2018-06-17 10:47:58 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c87ef8>
2018-06-17 10:47:58 : INFO db_util.py => Connection Established
2018-06-17 10:47:58 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-17 10:47:58 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:58] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-17 10:47:58 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:58] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-17 10:47:58 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:47:58] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-17 10:48:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:05] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:48:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:05] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-17 10:48:05 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:05] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:48:06 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:06] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-17 10:48:06 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:06] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:48:07 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:07] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:48:08 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c84e98>
2018-06-17 10:48:08 : INFO db_util.py => Connection Established
2018-06-17 10:48:08 : INFO db_access.py => Account detail fetched is:('9800150001', '402000')
2018-06-17 10:48:08 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:08] "GET /accountdetail HTTP/1.1" 200 -
2018-06-17 10:48:08 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c82240>
2018-06-17 10:48:08 : INFO db_util.py => Connection Established
2018-06-17 10:48:08 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-17 10:48:08 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:08] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-17 10:48:08 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:08] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-17 10:48:27 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:27] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:48:27 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:27] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-17 10:48:27 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:27] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:48:27 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:27] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-17 10:48:27 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:27] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:48:29 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:29] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:48:29 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:29] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:48:29 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:29] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-17 10:48:29 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:29] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:48:29 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:29] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:48:29 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:29] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-17 10:48:30 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:30] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:48:31 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:31] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:48:31 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:31] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-17 10:48:31 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:31] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:48:31 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:31] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-17 10:48:31 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:31] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:48:33 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:33] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-17 10:48:33 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:33] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:48:33 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:33] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-17 10:48:33 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:33] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:48:35 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:35] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:48:35 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c87af0>
2018-06-17 10:48:35 : INFO db_util.py => Connection Established
2018-06-17 10:48:35 : INFO db_access.py => Account detail fetched is:('9800150001', '402000')
2018-06-17 10:48:35 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:35] "GET /accountdetail HTTP/1.1" 200 -
2018-06-17 10:48:35 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c83e78>
2018-06-17 10:48:35 : INFO db_util.py => Connection Established
2018-06-17 10:48:35 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-17 10:48:35 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:35] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-17 10:48:35 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:35] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-17 10:48:39 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:39] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:48:39 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:39] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-17 10:48:39 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:39] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:48:39 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:39] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-17 10:48:39 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:39] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:48:41 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:41] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:48:41 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c83260>
2018-06-17 10:48:41 : INFO db_util.py => Connection Established
2018-06-17 10:48:41 : INFO db_access.py => Account detail fetched is:('9800150001', '402000')
2018-06-17 10:48:41 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:41] "GET /accountdetail HTTP/1.1" 200 -
2018-06-17 10:48:41 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c83e78>
2018-06-17 10:48:41 : INFO db_util.py => Connection Established
2018-06-17 10:48:41 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-17 10:48:41 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:41] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-17 10:48:41 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:41] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-17 10:48:41 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:41] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-17 10:48:43 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:43] "GET /money.transfer HTTP/1.1" 200 -
2018-06-17 10:48:43 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:43] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-17 10:48:43 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:43] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-17 10:48:43 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:43] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-17 10:48:43 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:43] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-17 10:48:44 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:44] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-17 10:48:44 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c856a8>
2018-06-17 10:48:44 : INFO db_util.py => Connection Established
2018-06-17 10:48:44 : INFO db_access.py => Account detail fetched is:('9800150001', '402000')
2018-06-17 10:48:44 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:44] "GET /accountdetail HTTP/1.1" 200 -
2018-06-17 10:48:44 : INFO db_util.py => <_mysql.connection open to 'localhost' at 5c82e58>
2018-06-17 10:48:44 : INFO db_util.py => Connection Established
2018-06-17 10:48:44 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-17 10:48:44 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:44] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-17 10:48:44 : INFO _internal.py => 127.0.0.1 - - [17/Jun/2018 10:48:44] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
